ID,Udzial,Adres,Miasto,Metraz,Pokoje,Pietro,Cena,Data_transakcji
106106_9.0021.1994_BUD.29_LOK,1/1,Widzewska 42E,Łódź,45.7 m²,2,5,415 455 zł,16.06.2025
106105_9.0007.257_BUD.20_LOK,1/1,Orla 21,Łódź,24.1 m²,1,4,192 880 zł,16.06.2025
106102_9.0008.703_BUD.151_LOK,1/1,Okoniowa 13,Łódź,59.2 m²,3,7,682 450 zł,16.06.2025
106102_9.0008.703_BUD.102_LOK,1/1,Okoniowa 13,Łódź,43.8 m²,2,2,426 390 zł,16.06.2025
246901_1.0001.AR_25.42/2.1_BUD.528_LOK,4,ul. Zabrska 15,Katowice,50.2 m²,2,10,572 415 zł,16.06.2025
246901_1.0003.AR_112.282.1_BUD.14/3_LOK,4,ul. Kasztanowa 14,Katowice,25.1 m²,2,2,135 000 zł,16.06.2025
146517_8.0502.245_BUD.42_LOK,1/1,ulica Instalatorów 7A,Warszawa,46.8 m²,2,3,646 137 zł,16.06.2025
106104_9.0019.1066_BUD.42_LOK,1/1,28 Pułku Strzelców Kaniowskich 44,Łódź,49.5 m²,3,7,604 000 zł,16.06.2025
106106_9.0019.445_BUD.11_LOK,1/1,Augustów 1,Łódź,73.7 m²,4,2,618 360 zł,16.06.2025
246901_1.0003.AR_90.15/6.2_BUD.72_LOK,4,ul. Medyków 34,Katowice,65.3 m²,4,4,654 900 zł,14.06.2025
246901_1.0003.AR_90.15/6.2_BUD.30_LOK,4,ul. Medyków 34,Katowice,54.8 m²,3,6,580 653 zł,14.06.2025
246901_1.0003.AR_90.15/6.2_BUD.23_LOK,4,ul. Medyków 34,Katowice,54.7 m²,3,5,552 268 zł,14.06.2025
246901_1.0002.AR_12.14/2.1_BUD.9_LOK,4,ul. Słoneczna 1A,Katowice,45.9 m²,2,2,456 744 zł,13.06.2025
246901_1.0002.AR_66.86/53.1_BUD.130_LOK,4,ul. Meteorologów 31,Katowice,104.8 m²,3,7,1 053 089 zł,13.06.2025
246901_1.0002.AR_10.9.1_BUD.2_LOK,4,ul. prof. Jana Mikusińskiego 19,Katowice,54.8 m²,3,1,272 157 zł,13.06.2025
066301_1.0016.AR_1.6/4.12_BUD.30_LOK,1/1,Garbarska 8b,Lublin,38.7 m²,2,4,302 533 zł,13.06.2025
066301_1.0016.AR_1.6/4.12_BUD.96_LOK,1/1,Garbarska 8b,Lublin,43.4 m²,2,3,398 920 zł,13.06.2025
026401_1.0035.AR_22.30.1_BUD.1002_LOK,1/1,Rędzińska 12,Wrocław,46.0 m²,2,1,586 000 zł,13.06.2025
026401_1.0001.AR_33.53/2.2_BUD.178_LOK,1/1,Czysta 4,Wrocław,52.7 m²,3,7,1 115 998 zł,13.06.2025
026401_1.0058.AR_16.9/3.2_BUD.18_LOK,1/1,Adama Jerzego Czartoryskiego 4A,Wrocław,59.2 m²,3,5,624 510 zł,13.06.2025
026401_1.0058.AR_16.9/3.2_BUD.1032_LOK,1/1,Adama Jerzego Czartoryskiego 4C,Wrocław,66.6 m²,4,2,657 000 zł,13.06.2025
026401_1.0001.AR_6.2/5.1_BUD.1057_LOK,1/1,gen. Władysława Sikorskiego 13,Wrocław,59.4 m²,3,6,1 099 270 zł,13.06.2025
026401_1.0001.AR_6.2/5.1_BUD.1056_LOK,1/1,gen. Władysława Sikorskiego 13,Wrocław,43.3 m²,2,6,820 346 zł,13.06.2025
206201_1.0001.6782_BUD.23_LOK,1/1,Księcia Stanisława 7,Łomża,56.4 m²,4,4,507 960 zł,13.06.2025
026401_1.0025.AR_8.4/26.1_BUD.1021_LOK,1/1,Międzyleska 34,Wrocław,58.5 m²,3,6,708 440 zł,13.06.2025
026401_1.0054.AR_5.25.13_BUD.1000_LOK,1/1,Bakaliowa 78,Wrocław,50.6 m²,3,2,591 572 zł,13.06.2025
026401_1.0054.AR_5.25.12_BUD.1000_LOK,1/1,Bakaliowa 74,Wrocław,50.7 m²,3,2,591 996 zł,13.06.2025
026401_1.0059.AR_26.37/5.1_BUD.27_LOK,1/1,Jankiela 2,Wrocław,73.7 m²,4,3,746 301 zł,13.06.2025
026401_1.0008.AR_13.27/3.8_BUD.3_LOK,1/1,Ludomira Różyckiego 1J,Wrocław,106.6 m²,4,1,2 503 785 zł,13.06.2025
026401_1.0008.AR_13.27/3.8_BUD.1001_LOK,1/1,Ludomira Różyckiego 1K,Wrocław,41.5 m²,2,1,896 757 zł,13.06.2025
026401_1.0008.AR_13.27/3.9_BUD.1024_LOK,1/1,Ludomira Różyckiego 1F,Wrocław,68.5 m²,3,1,1 630 000 zł,13.06.2025
026401_1.0055.AR_20.47/40.1_BUD.3_LOK,1/1,Śremska 2,Wrocław,44.1 m²,2,1,588 466 zł,13.06.2025
026401_1.0055.AR_20.47/40.1_BUD.7_LOK,1/1,Śremska 2,Wrocław,85.0 m²,4,2,1 029 499 zł,13.06.2025
026401_1.0001.AR_27.34/10.1_BUD.1039_LOK,1/1,Klemensa Janickiego 4,Wrocław,52.9 m²,2,1,1 158 072 zł,13.06.2025
026401_1.0001.AR_11.10.6_BUD.1213_LOK,1/1,Braniborska 74,Wrocław,31.1 m²,1,3,558 315 zł,13.06.2025
026401_1.0001.AR_11.10.6_BUD.112_LOK,1/1,Braniborska 74,Wrocław,50.2 m²,3,9,746 819 zł,13.06.2025
026401_1.0001.AR_11.10.6_BUD.1250_LOK,1/1,Braniborska 74,Wrocław,30.4 m²,1,6,499 535 zł,13.06.2025
026401_1.0001.AR_11.10.6_BUD.1238_LOK,1/1,Braniborska 74,Wrocław,33.2 m²,1,5,590 616 zł,13.06.2025
026401_1.0001.AR_6.2/5.1_BUD.1205_LOK,1/1,gen. Władysława Sikorskiego 13,Wrocław,47.6 m²,2,15,998 760 zł,13.06.2025
026401_1.0001.AR_6.2/5.1_BUD.1209_LOK,1/1,gen. Władysława Sikorskiego 13,Wrocław,42.8 m²,2,15,897 750 zł,13.06.2025
026401_1.0068.AR_15.5/18.2_BUD.1045_LOK,1/1,Zatorska 182,Wrocław,37.5 m²,2,1,489 661 zł,13.06.2025
026401_1.0018.AR_1.59/9.1_BUD.1011_LOK,1/1,Turawska 80,Wrocław,44.2 m²,2,3,556 936 zł,13.06.2025
026401_1.0022.AR_30.25.1_BUD.171_LOK,1/1,Krakowska 88AE,Wrocław,38.5 m²,2,5,639 257 zł,13.06.2025
026401_1.0001.AR_6.2/5.1_BUD.1054_LOK,1/1,gen. Władysława Sikorskiego 13,Wrocław,44.5 m²,2,6,842 707 zł,13.06.2025
026401_1.0001.AR_6.2/5.1_BUD.1055_LOK,1/1,gen. Władysława Sikorskiego 13,Wrocław,45.0 m²,2,6,852 561 zł,13.06.2025
026401_1.0001.AR_6.2/5.1_BUD.1053_LOK,1/1,gen. Władysława Sikorskiego 13,Wrocław,47.0 m²,2,6,891 408 zł,13.06.2025
026401_1.0001.AR_6.2/5.1_BUD.1052_LOK,1/1,gen. Władysława Sikorskiego 13,Wrocław,48.0 m²,2,6,908 653 zł,13.06.2025
286201_1.0118.363_BUD.1_LOK,1/1,Ks. Roberta Bilitewskiego 10,Olsztyn,42.0 m²,3,1,373 911 zł,13.06.2025
066301_1.0016.AR_1.6/4.11_BUD.5_LOK,1/1,Garbarska 8a,Lublin,59.0 m²,3,2,537 000 zł,13.06.2025
066301_1.0016.AR_1.6/4.12_BUD.28_LOK,1/1,Garbarska 8b,Lublin,39.4 m²,2,4,307 978 zł,13.06.2025
286201_1.0118.363_BUD.3_LOK,1/1,Ks. Roberta Bilitewskiego 10,Olsztyn,37.8 m²,2,1,311 330 zł,13.06.2025
286201_1.0014.148_BUD.51_LOK,1/1,Poprzeczna 32,Olsztyn,60.3 m²,0,7,530 640 zł,13.06.2025
106106_9.0016.394_BUD.4_LOK,1/1,Lawinowa 28S,Łódź,80.0 m²,4,1,715 000 zł,13.06.2025
106106_9.0016.395_BUD.2_LOK,1/1,Lawinowa 28T,Łódź,81.6 m²,4,1,725 000 zł,13.06.2025
106106_9.0016.398_BUD.3_LOK,1/1,Lawinowa 28W,Łódź,74.5 m²,3,1,660 000 zł,13.06.2025
106106_9.0016.397_BUD.3_LOK,1/1,Lawinowa 28U,Łódź,74.5 m²,3,1,690 000 zł,13.06.2025
106104_9.0001.3683_BUD.109_LOK,1/1,Kaczeńcowa 2B,Łódź,60.2 m²,3,5,583 114 zł,13.06.2025
146503_8.0708.24_BUD.30_LOK,1/1,ulica Marywilska 11,Warszawa,36.4 m²,2,4,576 547 zł,13.06.2025
146503_8.0708.22_BUD.162_LOK,1/1,ulica Marywilska 9B,Warszawa,43.6 m²,2,1,599 638 zł,13.06.2025
146517_8.0502.245_BUD.106_LOK,1/1,ulica Instalatorów 7A,Warszawa,32.5 m²,2,2,464 125 zł,13.06.2025
146508_8.1504.180_BUD.76_LOK,1/1,ulica Stefana Okrzei 27,Warszawa,33.1 m²,1,3,593 440 zł,13.06.2025
106103_9.0002.378_BUD.14_LOK,1/1,Inż. Stefana Skrzywana 1,Łódź,37.4 m²,2,3,320 830 zł,13.06.2025
146517_8.0502.245_BUD.20_LOK,1/1,ulica Instalatorów 7A,Warszawa,49.5 m²,3,5,742 600 zł,13.06.2025
146513_8.0818.136_BUD.71_LOK,1/1,ulica Hilarego Koprowskiego 4,Warszawa,43.3 m²,2,1,572 076 zł,13.06.2025
146512_8.0909.371_BUD.111_LOK,1/1,ulica Giserska 9,Warszawa,36.3 m²,2,3,470 360 zł,13.06.2025
146517_8.0503.127_BUD.19_LOK,1/1,ulica Przedpole 8,Warszawa,56.4 m²,3,3,757 625 zł,13.06.2025
146508_8.1508.44_BUD.1_LOK,1/1,ulica Józefa Sierakowskiego 1,Warszawa,66.9 m²,3,2,1 591 744 zł,13.06.2025
146510_8.0105.29_BUD.116_LOK,1/1,ulica Stanisława Dubois 9,Warszawa,39.5 m²,2,6,1 111 285 zł,13.06.2025
146517_8.0502.246_BUD.76_LOK,1/1,ulica Instalatorów 7,Warszawa,84.3 m²,4,2,1 056 723 zł,13.06.2025
146513_8.0818.136_BUD.88_LOK,1/1,ulica Hilarego Koprowskiego 4,Warszawa,29.6 m²,3,3,423 347 zł,13.06.2025
146503_8.0708.23_BUD.99_LOK,1/1,ulica Marywilska 9A,Warszawa,42.7 m²,2,2,646 613 zł,13.06.2025
146517_8.0503.127_BUD.43_LOK,1/1,ulica Przedpole 8,Warszawa,41.6 m²,2,1,651 625 zł,13.06.2025
146503_8.1638.249_BUD.38_LOK,1/1,ulica Geometryczna 5A,Warszawa,52.4 m²,3,2,637 715 zł,13.06.2025
146503_8.1638.249_BUD.42_LOK,1/1,ulica Geometryczna 5A,Warszawa,40.8 m²,2,3,552 652 zł,13.06.2025
146513_8.0818.136_BUD.40_LOK,1/1,ulica Hilarego Koprowskiego 4,Warszawa,75.2 m²,3,2,940 697 zł,13.06.2025
146516_8.0679.56_BUD.2_LOK,1/1,ulica Calowa 15C,Warszawa,292.1 m²,6,1,3 750 000 zł,13.06.2025
146517_8.0502.246_BUD.6_LOK,1/1,ulica Instalatorów 7,Warszawa,37.3 m²,2,2,525 078 zł,13.06.2025
146508_8.1504.180_BUD.77_LOK,1/1,ulica Stefana Okrzei 27,Warszawa,34.2 m²,1,3,700 000 zł,13.06.2025
146512_8.0909.371_BUD.10_LOK,1/1,ulica Giserska 9,Warszawa,65.4 m²,3,2,697 595 zł,13.06.2025
146506_8.0317.123_BUD.5_LOK,1/1,ulica Włodarzewska 61A,Warszawa,71.9 m²,4,3,1 443 324 zł,13.06.2025
146503_8.0708.20_BUD.219_LOK,1/1,ulica Marywilska 11A,Warszawa,66.7 m²,3,3,859 863 zł,13.06.2025
146508_8.1505.27_BUD.75_LOK,1/1,ulica Józefa Sierakowskiego 3,Warszawa,57.5 m²,3,3,1 062 455 zł,13.06.2025
146517_8.0503.126_BUD.69_LOK,1/1,ulica Łopuszańska 53,Warszawa,36.7 m²,2,4,538 653 zł,13.06.2025
146507_8.0606.186_BUD.117_LOK,1/1,ulica Władysława Umińskiego 2,Warszawa,42.7 m²,2,2,529 976 zł,13.06.2025
146504_8.0401.63_BUD.23_LOK,1/1,ulica Podleśna 59,Warszawa,71.6 m²,4,2,1 665 912 zł,13.06.2025
146514_8.1145.111_BUD.91_LOK,1/1,ulica Mieczysława Pożaryskiego 35A,Warszawa,30.6 m²,1,4,353 377 zł,13.06.2025
146512_8.0909.371_BUD.74_LOK,1/1,ulica Giserska 9,Warszawa,47.7 m²,3,7,674 716 zł,13.06.2025
146513_8.0818.136_BUD.50_LOK,1/1,ulica Hilarego Koprowskiego 4,Warszawa,75.3 m²,3,3,944 000 zł,13.06.2025
126103_9.0012.116/1.3_BUD.1_LOK,1/1,Lubocka 50B,Kraków,68.1 m²,3,1,686 570 zł,13.06.2025
146503_8.0708.22_BUD.168_LOK,1/1,ulica Marywilska 9B,Warszawa,43.6 m²,2,2,595 140 zł,13.06.2025
126102_9.0049.35/124.1_BUD.20_LOK,1/1,Kazimierza Wierzyńskiego 53,Kraków,63.3 m²,3,3,624 133 zł,13.06.2025
126105_9.0004.950.1_BUD.70_LOK,1/1,Mogilska 130,Kraków,53.4 m²,3,1,945 816 zł,13.06.2025
126104_9.0087.453/32.1_BUD.1_LOK,1/1,Tadeusza Ważewskiego 41J,Kraków,130.5 m²,6,1,1 150 000 zł,13.06.2025
126104_9.0089.595.3_BUD.1_LOK,1/1,Opatkowicka 34L,Kraków,94.4 m²,5,1,1 049 000 zł,13.06.2025
126104_9.0089.595.11_BUD.1_LOK,1/1,Opatkowicka 34C,Kraków,94.0 m²,5,1,949 000 zł,13.06.2025
126104_9.0089.595.13_BUD.1_LOK,1/1,Opatkowicka 34A,Kraków,91.4 m²,4,1,913 728 zł,13.06.2025
226101_1.0099.133_BUD.309_LOK,1/1,Chmielna 112,Gdańsk,41.9 m²,0,4,588 557 zł,13.06.2025
226101_1.0039.205_BUD.10_LOK,1/1,Magellana 4A,Gdańsk,27.3 m²,0,2,359 388 zł,13.06.2025
226101_1.0059.165_BUD.166_LOK,1/1,Starowiejska 67C,Gdańsk,48.6 m²,0,16,518 873 zł,13.06.2025
226101_1.0036.1885_BUD.35_LOK,1/1,prof. Mariana Osińskiego 14,Gdańsk,68.4 m²,0,3,766 733 zł,13.06.2025
226101_1.0034.314_BUD.49_LOK,1/1,Dworska 27A,Gdańsk,52.0 m²,0,5,862 056 zł,13.06.2025
226101_1.0094.471_BUD.35_LOK,1/1,Kazimierza Wielkiego 69A,Gdańsk,100.8 m²,0,4,721 587 zł,13.06.2025
226101_1.0074.1947_BUD.2_LOK,1/1,Konrada Guderskiego 49B,Gdańsk,163.7 m²,0,1,929 001 zł,13.06.2025
226101_1.0049.1313_BUD.27_LOK,1/1,Wojciecha Kiedrowskiego 8,Gdańsk,41.1 m²,0,3,533 857 zł,13.06.2025
226101_1.0094.470_BUD.10_LOK,1/1,Kazimierza Wielkiego 69,Gdańsk,33.0 m²,0,2,362 659 zł,13.06.2025
226201_1.0019.3463_BUD.110_LOK,1/1,Strzelców 4,Gdynia,49.3 m²,0,1,617 991 zł,13.06.2025
226201_1.0019.3462_BUD.70_LOK,1/1,Strzelców 6,Gdynia,65.5 m²,0,2,818 876 zł,13.06.2025
226101_1.0031.1376_BUD.157_LOK,1/1,Bolesława Leśmiana 12,Gdańsk,47.5 m²,0,7,983 400 zł,13.06.2025
226201_1.0019.3462_BUD.74_LOK,1/1,Strzelców 6,Gdynia,86.4 m²,0,4,1 046 606 zł,13.06.2025
226101_1.0039.205_BUD.60_LOK,1/1,Magellana 4A,Gdańsk,52.8 m²,0,4,698 263 zł,13.06.2025
226101_1.0052.199_BUD.10_LOK,1/1,Jaśkowa Dolina 83C,Gdańsk,43.8 m²,0,3,764 392 zł,13.06.2025
226101_1.0045.165_BUD.67_LOK,1/1,Konstantego Ildefonsa Gałczyńskiego 1,Gdańsk,55.8 m²,0,4,1 583 675 zł,13.06.2025
226101_1.0045.165_BUD.73_LOK,1/1,Konstantego Ildefonsa Gałczyńskiego 1,Gdańsk,57.7 m²,0,5,1 635 650 zł,13.06.2025
226101_1.0059.163_BUD.16_LOK,1/1,Starowiejska 67,Gdańsk,47.6 m²,0,3,662 855 zł,13.06.2025
226101_1.0036.1885_BUD.51_LOK,1/1,prof. Mariana Osińskiego 14,Gdańsk,55.4 m²,0,5,672 869 zł,13.06.2025
226101_1.0059.165_BUD.102_LOK,1/1,Starowiejska 67C,Gdańsk,48.6 m²,0,10,655 317 zł,13.06.2025
226101_1.0059.159_BUD.13_LOK,1/1,Starowiejska 65C,Gdańsk,38.9 m²,0,3,425 241 zł,13.06.2025
226101_1.0094.470_BUD.29_LOK,1/1,Kazimierza Wielkiego 69,Gdańsk,88.0 m²,0,4,706 386 zł,13.06.2025
226101_1.0059.165_BUD.139_LOK,1/1,Starowiejska 67C,Gdańsk,45.9 m²,0,13,589 148 zł,13.06.2025
226101_1.0036.1885_BUD.22_LOK,1/1,prof. Mariana Osińskiego 14,Gdańsk,75.0 m²,0,2,785 023 zł,13.06.2025
226201_1.0022.2577_BUD.25_LOK,1/1,Bernadowska 2E,Gdynia,48.7 m²,0,1,1 019 029 zł,13.06.2025
226201_1.0019.3462_BUD.86_LOK,1/1,Strzelców 6,Gdynia,66.4 m²,0,3,851 891 zł,13.06.2025
226201_1.0011.3340_BUD.29_LOK,1/1,bpa Antanasa Baranauskasa 1,Gdynia,76.5 m²,0,4,951 976 zł,13.06.2025
226101_1.0099.133_BUD.274_LOK,1/1,Chmielna 111,Gdańsk,41.2 m²,0,5,467 662 zł,12.06.2025
226101_1.0094.460_BUD.32_LOK,1/1,Borkowska 17,Gdańsk,53.0 m²,0,3,512 628 zł,12.06.2025
226101_1.0012.808_BUD.3_LOK,1/1,Artura Grottgera 3B,Gdańsk,80.9 m²,0,2,2 020 000 zł,12.06.2025
226101_1.0099.133_BUD.305_LOK,1/1,Chmielna 112,Gdańsk,35.8 m²,0,4,394 263 zł,12.06.2025
226101_1.0099.133_BUD.174_LOK,1/1,Chmielna 110,Gdańsk,35.9 m²,0,4,504 176 zł,12.06.2025
226101_1.0099.133_BUD.271_LOK,1/1,Chmielna 111,Gdańsk,35.3 m²,0,5,514 674 zł,12.06.2025
226101_1.0094.471_BUD.21_LOK,1/1,Kazimierza Wielkiego 69A,Gdańsk,55.2 m²,0,3,559 468 zł,12.06.2025
226101_1.0094.471_BUD.12_LOK,1/1,Kazimierza Wielkiego 69A,Gdańsk,55.3 m²,0,2,539 660 zł,12.06.2025
226101_1.0099.133_BUD.204_LOK,1/1,Chmielna 110,Gdańsk,32.1 m²,0,5,363 787 zł,12.06.2025
226101_1.0099.133_BUD.328_LOK,1/1,Chmielna 112,Gdańsk,64.8 m²,0,6,1 015 081 zł,12.06.2025
226201_1.0022.2575_BUD.13_LOK,1/1,Bernadowska 2B,Gdynia,125.7 m²,0,3,2 455 018 zł,12.06.2025
226201_1.0019.3492_BUD.1_LOK,1/1,Piotrkowska 15A,Gdynia,113.8 m²,0,1,1 714 300 zł,12.06.2025
226101_1.0048.640_BUD.23_LOK,1/1,Tadeusza Jasińskiego 36,Gdańsk,67.8 m²,0,3,680 572 zł,12.06.2025
226101_1.0099.133_BUD.318_LOK,1/1,Chmielna 112,Gdańsk,64.8 m²,0,5,945 076 zł,12.06.2025
226101_1.0079.200_BUD.15_LOK,1/1,Legnicka 50,Gdańsk,59.4 m²,0,2,1 374 603 zł,12.06.2025
226101_1.0099.133_BUD.308_LOK,1/1,Chmielna 112,Gdańsk,64.8 m²,0,4,902 097 zł,12.06.2025
226101_1.0099.133_BUD.239_LOK,1/1,Chmielna 110,Gdańsk,73.0 m²,0,7,1 257 854 zł,12.06.2025
226101_1.0045.159_BUD.29_LOK,1/1,Gdańska 21N,Gdańsk,38.7 m²,0,4,943 099 zł,12.06.2025
226101_1.0034.314_BUD.44_LOK,1/1,Dworska 27A,Gdańsk,64.3 m²,0,5,1 042 914 zł,12.06.2025
226101_1.0049.1313_BUD.17_LOK,1/1,Wojciecha Kiedrowskiego 8,Gdańsk,39.6 m²,0,3,497 204 zł,12.06.2025
226101_1.0049.1313_BUD.4_LOK,1/1,Wojciecha Kiedrowskiego 8,Gdańsk,39.6 m²,0,2,457 733 zł,12.06.2025
226101_1.0099.133_BUD.171_LOK,1/1,Chmielna 110,Gdańsk,38.8 m²,0,4,431 611 zł,12.06.2025
226101_1.0099.133_BUD.317_LOK,1/1,Chmielna 112,Gdańsk,37.2 m²,0,5,393 831 zł,12.06.2025
226101_1.0099.133_BUD.319_LOK,1/1,Chmielna 112,Gdańsk,41.7 m²,0,5,607 694 zł,12.06.2025
226101_1.0099.133_BUD.198_LOK,1/1,Chmielna 110,Gdańsk,38.8 m²,0,5,439 879 zł,12.06.2025
226101_1.0094.471_BUD.30_LOK,1/1,Kazimierza Wielkiego 69A,Gdańsk,94.2 m²,0,4,728 947 zł,12.06.2025
226101_1.0099.133_BUD.272_LOK,1/1,Chmielna 111,Gdańsk,40.8 m²,0,5,594 135 zł,12.06.2025
226101_1.0033.207_BUD.84_LOK,1/1,Aleja Jana Pawła II 20,Gdańsk,40.8 m²,0,5,691 000 zł,12.06.2025
226101_1.0012.808_BUD.4_LOK,1/1,Artura Grottgera 3B,Gdańsk,59.1 m²,0,2,1 535 000 zł,12.06.2025
226101_1.0055.731_BUD.9_LOK,1/1,Aleja Grunwaldzka 6,Gdańsk,116.5 m²,0,2,909 000 zł,12.06.2025
226101_1.0079.196_BUD.4_LOK,1/1,Powstańców Warszawskich 25,Gdańsk,63.6 m²,0,2,988 493 zł,12.06.2025
226101_1.0099.133_BUD.315_LOK,1/1,Chmielna 112,Gdańsk,35.8 m²,0,5,395 993 zł,12.06.2025
226101_1.0099.133_BUD.316_LOK,1/1,Chmielna 112,Gdańsk,70.7 m²,0,5,748 606 zł,12.06.2025
226101_1.0049.1313_BUD.43_LOK,1/1,Wojciecha Kiedrowskiego 8,Gdańsk,61.9 m²,0,5,730 364 zł,12.06.2025
226101_1.0099.133_BUD.306_LOK,1/1,Chmielna 112,Gdańsk,70.7 m²,0,4,710 010 zł,12.06.2025
226101_1.0099.133_BUD.307_LOK,1/1,Chmielna 112,Gdańsk,37.0 m²,0,4,372 030 zł,12.06.2025
226101_1.0099.133_BUD.199_LOK,1/1,Chmielna 110,Gdańsk,34.0 m²,0,5,386 127 zł,12.06.2025
226101_1.0049.1313_BUD.18_LOK,1/1,Wojciecha Kiedrowskiego 8,Gdańsk,46.4 m²,0,3,532 182 zł,12.06.2025
226101_1.0099.133_BUD.151_LOK,1/1,Chmielna 110,Gdańsk,32.6 m²,0,4,359 672 zł,12.06.2025
226101_1.0099.133_BUD.273_LOK,1/1,Chmielna 111,Gdańsk,42.0 m²,0,5,475 826 zł,12.06.2025
226101_1.0048.641_BUD.5_LOK,1/1,Tadeusza Jasińskiego 34,Gdańsk,61.2 m²,0,1,618 572 zł,12.06.2025
106106_9.0021.1993_BUD.74_LOK,1/1,Widzewska 42D,Łódź,40.6 m²,2,4,383 423 zł,12.06.2025
106102_9.0008.704_BUD.83_LOK,1/1,Okoniowa 11,Łódź,84.8 m²,4,9,1 020 000 zł,12.06.2025
106102_9.0008.704_BUD.32_LOK,1/1,Okoniowa 11,Łódź,29.1 m²,1,4,314 620 zł,12.06.2025
026401_1.0055.AR_20.47/40.1_BUD.1_LOK,1/1,Śremska 2,Wrocław,63.1 m²,2,1,825 092 zł,12.06.2025
026401_1.0055.AR_20.47/40.1_BUD.6_LOK,1/1,Śremska 2,Wrocław,52.4 m²,2,1,655 000 zł,12.06.2025
026401_1.0001.AR_11.10.6_BUD.1232_LOK,1/1,Braniborska 74,Wrocław,67.2 m²,3,4,937 166 zł,12.06.2025
026401_1.0001.AR_11.10.6_BUD.1217_LOK,1/1,Braniborska 74,Wrocław,37.1 m²,2,3,651 911 zł,12.06.2025
026401_1.0001.AR_11.10.6_BUD.1153_LOK,1/1,Braniborska 76,Wrocław,50.6 m²,3,6,747 825 zł,12.06.2025
026401_1.0068.AR_15.5/18.2_BUD.3_LOK,1/1,Zatorska 180,Wrocław,26.3 m²,1,2,319 702 zł,12.06.2025
026401_1.0068.AR_15.5/18.2_BUD.1_LOK,1/1,Zatorska 180,Wrocław,43.3 m²,2,1,488 795 zł,12.06.2025
026401_1.0068.AR_15.5/18.2_BUD.1058_LOK,1/1,Zatorska 182,Wrocław,39.7 m²,2,3,501 280 zł,12.06.2025
026401_1.0068.AR_15.5/18.2_BUD.20_LOK,1/1,Zatorska 180,Wrocław,44.5 m²,2,4,560 529 zł,12.06.2025
026401_1.0005.AR_23.110.1_BUD.8_LOK,1/1,Kurkowa 36,Wrocław,40.6 m²,1,2,612 922 zł,12.06.2025
026401_1.0022.AR_30.25.1_BUD.20_LOK,1/1,Krakowska 88,Wrocław,46.2 m²,3,4,635 764 zł,12.06.2025
026401_1.0022.AR_30.25.1_BUD.77_LOK,1/1,Krakowska 88AA,Wrocław,58.3 m²,3,6,846 865 zł,12.06.2025
026401_1.0022.AR_30.25.1_BUD.99_LOK,1/1,Krakowska 88AD,Wrocław,68.5 m²,3,6,1 043 003 zł,12.06.2025
026401_1.0008.AR_13.27/3.9_BUD.1057_LOK,1/1,Ludomira Różyckiego 1H,Wrocław,65.3 m²,3,3,1 855 825 zł,12.06.2025
026401_1.0035.AR_22.30.1_BUD.1011_LOK,1/1,Rędzińska 12,Wrocław,46.0 m²,2,4,576 600 zł,12.06.2025
206201_1.0002.6264_BUD.40_LOK,1/1,Akademicka 42,Łomża,68.0 m²,3,3,458 733 zł,12.06.2025
206201_1.0002.6264_BUD.42_LOK,1/1,Akademicka 42,Łomża,48.5 m²,2,4,375 060 zł,12.06.2025
066301_1.0016.AR_1.2/5.1_BUD.45_LOK,1/1,Garbarska 18a,Lublin,94.8 m²,4,1,815 000 zł,12.06.2025
066301_1.0011.AR_5.69/20.1_BUD.128_LOK,1/1,Królowej Jadwigi 16,Lublin,53.9 m²,3,2,501 282 zł,12.06.2025
066301_1.0016.AR_1.6/4.12_BUD.14_LOK,1/1,Garbarska 8b,Lublin,43.1 m²,2,2,409 000 zł,12.06.2025
066301_1.0036.AR_2.4.3_BUD.22_LOK,1/1,Niecała 20,Lublin,53.8 m²,3,5,1 000 000 zł,12.06.2025
026401_1.0025.AR_8.4/26.1_BUD.1023_LOK,1/1,Międzyleska 34,Wrocław,39.1 m²,2,6,533 824 zł,12.06.2025
026401_1.0025.AR_8.4/26.1_BUD.14_LOK,1/1,Międzyleska 32,Wrocław,79.4 m²,5,3,859 804 zł,12.06.2025
026401_1.0054.AR_5.25.17_BUD.1000_LOK,1/1,Bakaliowa 94,Wrocław,50.5 m²,3,2,620 936 zł,12.06.2025
026401_1.0054.AR_5.25.7_BUD.1000_LOK,1/1,Bakaliowa 30,Wrocław,51.8 m²,3,2,629 536 zł,12.06.2025
026401_1.0054.AR_5.25.25_BUD.1000_LOK,1/1,Bakaliowa 146,Wrocław,50.5 m²,3,2,509 606 zł,12.06.2025
026401_1.0005.AR_21.3/28.22_BUD.7_LOK,1/1,Mieszczańska 38,Wrocław,39.0 m²,2,2,683 700 zł,12.06.2025
026401_1.0005.AR_23.110.1_BUD.32_LOK,1/1,Kurkowa 36,Wrocław,40.1 m²,2,4,609 844 zł,12.06.2025
026401_1.0055.AR_20.47/40.1_BUD.2_LOK,1/1,Śremska 2,Wrocław,56.7 m²,2,1,768 355 zł,12.06.2025
066301_1.0011.AR_18.12/15.2_BUD.23_LOK,1/1,Obrońców Lublina 25,Lublin,49.4 m²,3,3,464 172 zł,12.06.2025
026401_1.0026.AR_16.15/4.4_BUD.1001_LOK,1/1,Wojciecha Kilara 44,Wrocław,152.8 m²,4,1,1 121 792 zł,12.06.2025
